,Gu,Dong,Name,Date,Price,Area,Floor,건축년도,Address,Year,Month,Interest Rate,Jeonse Index,Total Population,Children,Adolescent,Youth,Middle-Aged,Old Age,Consumption
3009,강동구,암사동,선사현대아파트,20240112,84900,59.64,12.0,2000.0,강동구 암사동 0509-0000,2024,202401,3.5,58.5,65746,0.09145803546983847,0.10356523590788794,0.2300976485261461,0.40226021354911323,0.17261886654701428,6.780687750503237
3010,서대문구,남가좌동,DMC파크뷰자이1단지,20240112,165000,121.61,20.0,2015.0,서대문구 남가좌동 0385-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
3011,강서구,등촌동,태영,20240112,74000,84.98,5.0,1998.0,강서구 등촌동 0632-0002,2024,202401,3.5,58.5,73652,0.06451963286808234,0.09247542497148753,0.3060880899364579,0.35747841199152774,0.17943844023244446,7.3853944332712524
3012,서대문구,남가좌동,DMC센트레빌,20240112,92000,84.98,6.0,2009.0,서대문구 남가좌동 0381-0000,2024,202401,3.5,58.5,45707,0.12512306648872165,0.12035355634804297,0.21780033692869802,0.38322357625746606,0.15349946397707134,6.6479324423494015
3013,송파구,석촌동,잠실한솔,20240112,111000,59.86,5.0,2000.0,송파구 석촌동 0285-0000,2024,202401,3.5,58.5,30801,0.05334242394727444,0.08694522905100484,0.351871692477517,0.35898185123859616,0.14882633680724652,7.869572645979376
3014,송파구,방이동,올림픽선수기자촌3단지,20240112,267000,135.99,5.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
3015,송파구,방이동,올림픽선수기자촌3단지,20240112,195500,100.31,12.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
3016,,미아동,2020년 2차 행복주택 입주자 모집,20240112,42450,72.13,5.0,0.0,nan 미아동     -    ,2024,202401,3.5,58.5,127024,0.06653073434941428,0.11408867615568712,0.20078095478019903,0.41477988411638744,0.20381187807028592,
3017,강남구,역삼동,대우디오빌,20240112,31300,30.03,17.0,2002.0,강남구 역삼동 0720-0025,2024,202401,3.5,58.5,70497,0.0711661489141382,0.1251542618834844,0.32236832773025803,0.37937784586578155,0.10193341560633785,8.944714059811606
3018,강남구,대치동,대우아이빌멤버스(891-26),20240112,35000,35.24,9.0,2003.0,강남구 대치동 0891-0026,2024,202401,3.5,58.5,80548,0.10263445399016735,0.18747827382430352,0.16247454933704128,0.4265406962308189,0.12085961166012812,8.944714059811606
3019,송파구,방이동,올림픽선수기자촌1단지,20240112,187000,83.06,22.0,1988.0,송파구 방이동 0089-0000,2024,202401,3.5,58.5,59132,0.07310762362172767,0.11727998376513563,0.28691740512751135,0.37401068795237774,0.14868429953324766,7.869572645979376
3020,강남구,대치동,대치르엘,20240112,205000,60.0,5.0,2021.0,강남구 대치동 1030-0000,2024,202401,3.5,58.5,80548,0.10263445399016735,0.18747827382430352,0.16247454933704128,0.4265406962308189,0.12085961166012812,8.944714059811606
3021,은평구,불광동,대호아파트,20240112,48000,59.7,1.0,1999.0,은평구 불광동 0629-0000,2024,202401,3.5,58.5,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
3022,관악구,봉천동,더블유에스타워,20240112,18000,19.63,14.0,2013.0,관악구 봉천동 0463-0001,2024,202401,3.5,58.5,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
3023,성동구,옥수동,옥수,20240112,49500,49.45,4.0,1975.0,성동구 옥수동 0306-0000,2024,202401,3.5,58.5,25382,0.11189031597194862,0.08127807107398945,0.2561657867780317,0.38929162398550154,0.16137420219052873,7.310219689497042
3024,노원구,하계동,장미(시영6),20240112,52000,54.02,3.0,1989.0,노원구 하계동 0273-0000,2024,202401,3.5,58.5,47195,0.06856658544337324,0.16781438711727936,0.18468058056997563,0.41192922979129143,0.1670092170780803,6.329893617879786
3025,용산구,이촌동,동부센트레빌,20240112,178000,100.8,1.0,2001.0,용산구 이촌동 0418-0000,2024,202401,3.5,58.5,32810,0.1081377628771716,0.11578786955196586,0.19521487351417252,0.402560195062481,0.17829929899420907,7.12279496248059
3026,강서구,방화동,동성,20240112,61000,64.65,14.0,1993.0,강서구 방화동 0817-0000,2024,202401,3.5,58.5,68811,0.06968362616442139,0.08997108020519975,0.24318786240572002,0.3842699568382962,0.21288747438636266,7.3853944332712524
3027,강동구,고덕동,고덕그라시움,20240112,127000,59.03,8.0,2019.0,강동구 고덕동 0693-0000,2024,202401,3.5,58.5,46811,0.14515818931447735,0.12725641409070518,0.19080985238512316,0.40830146760376834,0.12847407660592597,6.780687750503237
3028,강동구,상일동,고덕아르테온,20240112,150000,84.94,16.0,2020.0,강동구 상일동 0519-0000,2024,202401,3.5,58.5,51047,0.14866691480400415,0.1272944541305072,0.20012929261269027,0.39430328912570767,0.12960604932709072,6.780687750503237
3029,마포구,대흥동,서희스타힐스,20240112,18500,12.81,8.0,2014.0,마포구 대흥동 0012-0041,2024,202401,3.5,58.5,16319,0.08934370978613886,0.13107420797843006,0.24940253692015443,0.3810895275445799,0.14909001777069672,7.625313276334186
3030,강남구,개포동,개포자이프레지던스,20240112,216000,59.98,26.0,2023.0,강남구 개포동 0189-0000,2024,202401,3.5,58.5,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
3031,구로구,구로동,신도림롯데아파트,20240112,71000,59.96,20.0,1999.0,구로구 구로동 1263-0000,2024,202401,3.5,58.5,114035,0.062121278554829656,0.09435699565922744,0.28011575393519533,0.3794536765028281,0.1839522953479195,7.212296533394964
3032,구로구,고척동,고척LIG리가2차,20240112,65500,84.91,1.0,2009.0,구로구 고척동 0340-0001,2024,202401,3.5,58.5,52231,0.07664030939480385,0.10771380980643679,0.23817273266833872,0.3886006394669832,0.1888725086634374,7.212296533394964
3033,동작구,신대방동,동작상떼빌,20240112,112750,128.61,13.0,2006.0,동작구 신대방동 0719-0000,2024,202401,3.5,58.5,45337,0.08443434722191588,0.12274742484063789,0.26106711957121115,0.37335950768687826,0.15839160067935681,6.3183700971323
3034,도봉구,쌍문동,파라다이스빌,20240112,66000,84.9,6.0,2004.0,도봉구 쌍문동 0727-0000,2024,202401,3.5,58.5,72947,0.06444404841871496,0.10907919448366622,0.20974131903985085,0.4084198116440704,0.2083156264136976,5.796132823935153
3035,관악구,봉천동,두산,20240112,83500,59.92,5.0,2000.0,관악구 봉천동 1708-0000,2024,202401,3.5,58.5,221702,0.05440185474195091,0.11782031736294665,0.34555845233692073,0.32166150959395945,0.16055786596422225,6.374571906375385
3036,노원구,중계동,염광,20240112,72500,84.5,4.0,1996.0,노원구 중계동 0445-0000,2024,202401,3.5,58.5,100880,0.08804520222045996,0.16444290245836637,0.15537272006344172,0.42939135606661377,0.16274781919111816,6.329893617879786
3037,서초구,서초동,서초센트럴IPARK,20240112,150000,80.53,26.0,2020.0,서초구 서초동 1582-0003,2024,202401,3.5,58.5,106161,0.09549646291952789,0.13080133005529337,0.25029907404790835,0.3829560761484914,0.14044705682877892,8.125860962031119
3038,강남구,개포동,디에이치 퍼스티어 아이파크,20240112,315000,96.96,2.0,0.0,강남구 개포동 0660-0001,2024,202401,3.5,58.5,80274,0.10520218252485238,0.12162094825223609,0.21108951839948178,0.3999302389316591,0.16215711189177068,8.944714059811606
3039,성북구,정릉동,정릉풍림아이원,20240112,47800,59.88,17.0,2005.0,성북구 정릉동 0239-0000,2024,202401,3.5,58.5,77874,0.06902175308832216,0.13262449598068676,0.20992885943960757,0.38810129183039266,0.20032359966099084,6.243843158944652
3040,은평구,불광동,라이프미성,20240112,75500,84.65,11.0,1988.0,은평구 불광동 0248-0000,2024,202401,3.5,58.5,64150,0.05655494933749026,0.09515198752922838,0.23432579890880748,0.39998441153546377,0.21398285268901013,6.1339627425260215
