학교종류명,설립구분,학교명,영문학교명,남녀공학구분명,고등학교구분명,고등학교일반실업구분명,특수목적고등학교계열명,Longitude,Latitude,도로명주소,구주소,동
중학교,공립,문현중학교,MUNHYEON MIDDLE SCHOOL,남여공학,,해당없음,,127.1279221,37.4807024,서울특별시 송파구 충민로 99 문현중학교,서울특별시 송파구 장지동 838-3 문현중학교,장지동
중학교,공립,문정중학교,Munjeong Middle School,남여공학,,일반계,,127.1300929,37.488547,서울특별시 송파구 문정로 73 문정중학교,서울특별시 송파구 문정동 12-1 문정중학교,문정동
중학교,공립,명일중학교,Myungil Middle School,남여공학,,일반계,,127.1480052,37.5572811,서울특별시 강동구 양재대로156길 57 명일중학교,서울특별시 강동구 고덕동 489 명일중학교,고덕동
중학교,공립,둔촌중학교,Doonchon Middle School,남여공학,,일반계,,127.1461561,37.530718,서울특별시 강동구 진황도로61길 25-30 둔촌중학교,서울특별시 강동구 둔촌동 19-1 둔촌중학교,둔촌동
중학교,사립,동신중학교,Dongshin Middle School,남여공학,,일반계,,127.1342436,37.5368707,서울특별시 강동구 진황도로 72 동신중학교,서울특별시 강동구 천호동 447-9 동신중학교,천호동
중학교,사립,동북중학교,Dongbuk Middle School,남,,일반계,,127.1404957,37.520389,서울특별시 강동구 강동대로 305 동북중고등학교,서울특별시 강동구 둔촌동 180-2 동북중고등학교,둔촌동
중학교,공립,고덕중학교,Godeok Middle School,남여공학,,일반계,,127.160775,37.5600667,서울특별시 강동구 동남로82길 94 고덕중학교,서울특별시 강동구 고덕동 223 고덕중학교,고덕동
중학교,공립,거원중학교,Geowon Middle School,남여공학,,일반계,,127.1466553,37.4878632,서울특별시 송파구 양산로2길 30 거원중학교,서울특별시 송파구 거여동 296 거원중학교,거여동
중학교,공립,강일중학교,Gang-il Middle School,남여공학,,일반계,,127.1382216,37.5552074,서울특별시 강동구 고덕로27길 12 강일중학교,서울특별시 강동구 암사동 414-17 강일중학교,암사동
중학교,공립,강명중학교,GANGMYOUNG MIDDLE SCHOOL,남여공학,,해당없음,,127.1746091,37.5556108,서울특별시 강동구 상일로12길 56 강명중학교,서울특별시 강동구 상일동 537 강명중학교,상일동
중학교,공립,강동중학교,GANGDONG MIDDLE SCHOOL,남여공학,,해당없음,,127.1777991,37.5696421,서울특별시 강동구 풍산로 237 강동중학교,서울특별시 강동구 강일동 669 강동중학교,강일동
중학교,공립,가원중학교,Gawon Middle School,남여공학,,일반계,,127.1231694,37.4912356,서울특별시 송파구 중대로10길 40-18 가원중학교,서울특별시 송파구 가락동 106-3 가원중학교,가락동
중학교,공립,가락중학교,Karak Middle School,남여공학,,일반계,,127.1190097,37.5021114,서울특별시 송파구 송이로 45 가락중학교,서울특별시 송파구 송파동 168 가락중학교,송파동
초등학교,공립,서울한산초등학교,Seoul Hansan Elementary School,남여공학,,일반계,,127.141475,37.5284667,서울특별시 강동구 풍성로 261 서울한산초등학교,서울특별시 강동구 둔촌동 149 서울한산초등학교,둔촌동
초등학교,공립,서울풍성초등학교,Seoul Poongsung Elementary School,남여공학,,일반계,,127.1134877,37.5263035,서울특별시 송파구 강동대로2길 13 풍성초등학교,서울특별시 송파구 풍납동 388-8 풍성초등학교,풍납동
초등학교,공립,서울풍납초등학교,Seoul Pungnap Elementary School,남여공학,,일반계,,127.1179413,37.535245,서울특별시 송파구 풍성로 43 서울풍납초등학교,서울특별시 송파구 풍납동 165 서울풍납초등학교,풍납동
초등학교,공립,서울평화초등학교,Seoul Pyeonghwa Elementary School,남여공학,,일반계,,127.1226859,37.49167,서울특별시 송파구 송파대로26길 22 평화초등학교,서울특별시 송파구 가락동 106 평화초등학교,가락동
초등학교,공립,서울토성초등학교,Seoul Tosung Elementary School,남여공학,,일반계,,127.1158869,37.5320341,서울특별시 송파구 풍성로20길 44 토성초등학교,서울특별시 송파구 풍납동 251 토성초등학교,풍납동
초등학교,공립,서울천호초등학교,Seoul Cheonho Elementary School,남여공학,,일반계,,127.1365218,37.547332,서울특별시 강동구 구천면로 310-11 서울천호초등학교,서울특별시 강동구 천호동 224-21 서울천호초등학교,천호동
초등학교,공립,서울천일초등학교,Seoul Cheonil Elementary School,남여공학,,일반계,,127.133282,37.5442576,서울특별시 강동구 구천면로 266 서울천일초등학교,서울특별시 강동구 천호동 217-70 서울천일초등학교,천호동
초등학교,공립,서울천동초등학교,Seoul Cheondong Elementary School,남여공학,,일반계,,127.1376317,37.5407831,서울특별시 강동구 성안로 200 천동초등학교,서울특별시 강동구 길동 371-1 천동초등학교,길동
초등학교,공립,서울중대초등학교,Seoul Joongdae Elementary School,남여공학,,일반계,,127.1136135,37.4997693,서울특별시 송파구 송파대로36길 8 서울중대초등학교,서울특별시 송파구 송파동 191 서울중대초등학교,송파동
초등학교,공립,서울잠현초등학교,Seoul Jamhyun Elementary School,남여공학,,해당없음,,127.1047656,37.5225555,서울특별시 송파구 올림픽로37길 109 잠현초등학교,서울특별시 송파구 신천동 17-2 잠현초등학교,신천동
초등학교,공립,서울잠전초등학교,Seoul Jamjeon Elementary School,남여공학,,일반계,,127.0843746,37.5071077,서울특별시 송파구 올림픽로12길 51 서울잠전초등학교,서울특별시 송파구 잠실동 229 서울잠전초등학교,잠실동
초등학교,공립,서울잠일초등학교,Seoul Jamil Elementary School,남여공학,,일반계,,127.0816089,37.5150471,서울특별시 송파구 올림픽로 95 서울잠일초등학교,서울특별시 송파구 잠실동 19-1 서울잠일초등학교,잠실동
초등학교,공립,서울잠실초등학교,Seoul Jamsil Elementary School,남여공학,,일반계,,127.1111882,37.5202956,서울특별시 송파구 올림픽로35길 20 잠실초등학교,서울특별시 송파구 신천동 20-2 잠실초등학교,신천동
초등학교,공립,서울잠신초등학교,Seoul Jamshin Elementary School,남여공학,,일반계,,127.0879453,37.5141005,서울특별시 송파구 잠실로 32 서울잠신초등학교,서울특별시 송파구 잠실동 22-4 서울잠신초등학교,잠실동
초등학교,공립,서울잠동초등학교,Seoul Jamdong Elementary School,남여공학,,일반계,,127.0999633,37.5183492,서울특별시 송파구 올림픽로35길 122 서울잠동초등학교,서울특별시 송파구 신천동 7-2 서울잠동초등학교,신천동
초등학교,공립,서울위례초등학교,Seoul Wirye Elementary School,남여공학,,일반계,,127.1393681,37.5223948,서울특별시 강동구 명일로 23 서울위례초등학교,서울특별시 강동구 둔촌동 176-2 서울위례초등학교,둔촌동
초등학교,공립,서울오륜초등학교,Seoul Oryun Elementary School,남여공학,,일반계,,127.1345034,37.51247,서울특별시 송파구 양재대로 1196 서울오륜초등학교,서울특별시 송파구 방이동 89-16 서울오륜초등학교,방이동
초등학교,공립,서울오금초등학교,Seoul Ogum Elementary School,남여공학,,일반계,,127.131505,37.5094918,서울특별시 송파구 위례성대로22길 11 서울오금초등학교,서울특별시 송파구 오금동 7 서울오금초등학교,오금동
초등학교,공립,서울영풍초등학교,Seoul Youngpung Elementary School,남여공학,,일반계,,127.1431774,37.4962098,서울특별시 송파구 오금로57길 15 영풍초등학교,서울특별시 송파구 거여동 12 영풍초등학교,거여동
초등학교,공립,서울아주초등학교,Seoul Aju Elementary School,남여공학,,일반계,,127.0756361,37.5058803,서울특별시 송파구 올림픽로4길 59 아주초등학교,서울특별시 송파구 잠실동 115 아주초등학교,잠실동
초등학교,공립,서울신천초등학교,Seoul Sincheon Elementary School,남여공학,,일반계,,127.0952269,37.5140355,서울특별시 송파구 올림픽로 215 신천초등학교,서울특별시 송파구 잠실동 27-5 신천초등학교,잠실동
초등학교,공립,서울신암초등학교,Seoul Shinam Elementary School,남여공학,,일반계,,127.124525,37.5498221,서울특별시 강동구 올림픽로93길 33-16 신암초등학교,서울특별시 강동구 암사동 517 신암초등학교,암사동
초등학교,공립,서울신명초등학교,Seoul Sinmyeong Elementary School,남여공학,,일반계,,127.149968,37.5409667,서울특별시 강동구 명일로24길 33 서울신명초등학교,서울특별시 강동구 길동 42 서울신명초등학교,길동
초등학교,공립,서울신가초등학교,Seoul Sin-ga Elementary School,남여공학,,일반계,,127.119767,37.5003511,서울특별시 송파구 송이로 75 서울신가초등학교,서울특별시 송파구 가락동 43-1 서울신가초등학교,가락동
초등학교,공립,서울송파초등학교,Seoul Songpa Elementary School,남여공학,,일반계,,127.1112341,37.5072895,서울특별시 송파구 백제고분로 400 송파초등학교,서울특별시 송파구 송파동 114 송파초등학교,송파동
초등학교,공립,서울송전초등학교,Seoul Songjeon Elementary School,남여공학,,일반계,,127.0949135,37.5086351,서울특별시 송파구 석촌호수로 159 서울송전초등학교,서울특별시 송파구 잠실동 44-2 서울송전초등학교,잠실동
초등학교,공립,서울송례초등학교,Seoul Songrye Elementary School,남여공학,,,,127.138456,37.4780097,서울특별시 송파구 위례순환로 439 송례초등학교,서울특별시 송파구 장지동 898 송례초등학교,장지동
초등학교,공립,서울세륜초등학교,Seoul Seryun Elementary School,남여공학,,일반계,,127.1343298,37.5187257,서울특별시 송파구 양재대로 1264 세륜초등학교,서울특별시 송파구 방이동 89-23 세륜초등학교,방이동
초등학교,공립,서울성일초등학교,Seoul Seong-il Elementary School,남여공학,,일반계,,127.128504,37.5295144,서울특별시 강동구 성내로15길 33 서울성일초등학교,서울특별시 강동구 성내동 531 서울성일초등학교,성내동
초등학교,공립,서울성내초등학교,Seoul Seongnae Elementary School,남여공학,,일반계,,127.1224709,37.5313675,서울특별시 강동구 성내로3길 19 서울성내초등학교,서울특별시 강동구 성내동 300-3 서울성내초등학교,성내동
초등학교,공립,서울선사초등학교,Seoul Sunsa Elementary School,남여공학,,일반계,,127.1286875,37.5562081,서울특별시 강동구 올림픽로 837 서울선사초등학교,서울특별시 강동구 암사동 186-1 서울선사초등학교,암사동
초등학교,공립,서울선린초등학교,Seoul Sunrin Elementary School,남여공학,,일반계,,127.1458312,37.5296015,서울특별시 강동구 진황도로61길 29 선린초등학교,서울특별시 강동구 둔촌동 91-17 선린초등학교,둔촌동
초등학교,공립,서울석촌초등학교,Seoul Seokchon Elementary School,남여공학,,일반계,,127.1045735,37.5029128,서울특별시 송파구 가락로11길 26 서울석촌초등학교,서울특별시 송파구 석촌동 267 서울석촌초등학교,석촌동
초등학교,공립,서울상일초등학교,Seoul Sang-il Elementary School,남여공학,,일반계,,127.1722156,37.5472412,서울특별시 강동구 천호대로 1477 서울상일초등학교,서울특별시 강동구 상일동 325-1 서울상일초등학교,상일동
초등학교,공립,서울삼전초등학교,Seoul Samjeon Elementary School,남여공학,,일반계,,127.0928519,37.5016902,서울특별시 송파구 백제고분로28길 19 서울삼전초등학교,서울특별시 송파구 삼전동 63 서울삼전초등학교,삼전동
초등학교,공립,서울버들초등학교,Seoul Beodle Elementary School,남여공학,,해당없음,,127.0891069,37.5104138,서울특별시 송파구 석촌호수로 81 버들초등학교,서울특별시 송파구 잠실동 35-6 버들초등학교,잠실동
초등학교,공립,서울방이초등학교,Seoul Bang-i Elementary School,남여공학,,일반계,,127.1204937,37.5134365,서울특별시 송파구 위례성대로10길 4 방이초등학교,서울특별시 송파구 방이동 167 방이초등학교,방이동
초등학교,공립,서울방산초등학교,Seoul Bangsan Elementary School,남여공학,,일반계,,127.1208725,37.5097182,서울특별시 송파구 오금로27길 42 방산초등학교,서울특별시 송파구 방이동 220-4 방산초등학교,방이동
초등학교,공립,서울문현초등학교,Seoul Munhyeon Elementary school,남여공학,,해당없음,,127.1302521,37.4827743,서울특별시 송파구 충민로 137 서울문현초등학교,서울특별시 송파구 장지동 836 서울문현초등학교,장지동
초등학교,공립,서울문정초등학교,Seoul Munjeong Elementary School,남여공학,,일반계,,127.1290293,37.4892063,서울특별시 송파구 문정로5길 20 서울문정초등학교,서울특별시 송파구 문정동 12 서울문정초등학교,문정동
초등학교,공립,서울문덕초등학교,Seoul Moondeok Elementary School,남여공학,,일반계,,127.1279441,37.485039,서울특별시 송파구 송이로34길 60 서울문덕초등학교,서울특별시 송파구 문정동 90-3 서울문덕초등학교,문정동
초등학교,공립,서울묘곡초등학교,Seoul Myogok Elementary School,남여공학,,일반계,,127.1532421,37.558581,서울특별시 강동구 동남로79길 46 서울묘곡초등학교,서울특별시 강동구 고덕동 498 서울묘곡초등학교,고덕동
초등학교,공립,서울명일초등학교,Seoul Myeong-il Elementary School,남여공학,,일반계,,127.1420808,37.554423,서울특별시 강동구 고덕로38길 8 서울명일초등학교,서울특별시 강동구 암사동 418-18 서울명일초등학교,암사동
초등학교,공립,서울명원초등학교,Seoul Myeongwon Elementary School,남여공학,,일반계,,127.1505051,37.5512819,서울특별시 강동구 명일로 364 서울명원초등학교,서울특별시 강동구 명일동 39 서울명원초등학교,명일동
초등학교,공립,서울명덕초등학교,Seoul MyeongDeok Elementary School,남여공학,,일반계,,127.146625,37.5569333,서울특별시 강동구 양재대로156길 11 서울명덕초등학교,서울특별시 강동구 고덕동 487-15 서울명덕초등학교,고덕동
초등학교,공립,서울마천초등학교,Seoul Macheon Elementary School,남여공학,,일반계,,127.1519372,37.4955406,서울특별시 송파구 마천로61다길 24 마천초등학교,서울특별시 송파구 마천동 183-4 마천초등학교,마천동
초등학교,공립,서울둔촌초등학교,Seoul Dunchon Elementary School,남여공학,,일반계,,127.1373696,37.5262185,서울특별시 강동구 양재대로88길 27 서울둔촌초등학교,서울특별시 강동구 둔촌동 170-2 서울둔촌초등학교,둔촌동
초등학교,공립,서울대명초등학교,Seoul Daemyeong Elementary School,남여공학,,일반계,,127.15278,37.5471992,서울특별시 강동구 상암로 271 서울대명초등학교,서울특별시 강동구 명일동 234 서울대명초등학교,명일동
초등학교,공립,서울남천초등학교,Seoul Namcheon Elementary School,남여공학,,일반계,,127.1504357,37.5010354,서울특별시 송파구 성내천로 207 남천초등학교,서울특별시 송파구 마천동 53 남천초등학교,마천동
초등학교,공립,서울길동초등학교,Seoul Gildong Elementary School,남여공학,,일반계,,127.1447875,37.5385167,서울특별시 강동구 양재대로116길 69 서울길동초등학교,서울특별시 강동구 길동 362 서울길동초등학교,길동
초등학교,공립,서울고일초등학교,Seoul Goil Elementary School,남여공학,,일반계,,127.1688621,37.5525889,서울특별시 강동구 구천면로93길 20 서울고일초등학교,서울특별시 강동구 상일동 125 서울고일초등학교,상일동
초등학교,공립,서울고명초등학교,Seoul Gomyeong Elementary School,남여공학,,일반계,,127.1468429,37.5530316,서울특별시 강동구 고덕로46길 53 서울고명초등학교,서울특별시 강동구 명일동 296-1 서울고명초등학교,명일동
초등학교,공립,서울고덕초등학교,Seoul Goduk Elementary School,남여공학,,일반계,,127.1665033,37.5611225,서울특별시 강동구 아리수로82길 42 서울고덕초등학교,서울특별시 강동구 고덕동 158 서울고덕초등학교,고덕동
초등학교,공립,서울거원초등학교,Seoul Guhwon Elementary School,남여공학,,일반계,,127.1447948,37.4876378,서울특별시 송파구 양산로2길 26 거원초등학교,서울특별시 송파구 거여동 296-1 거원초등학교,거여동
초등학교,공립,서울거여초등학교,Seoul Geoyeo Elementary School,남여공학,,일반계,,127.1409303,37.5048499,서울특별시 송파구 마천로25길 18 거여초등학교,서울특별시 송파구 오금동 108 거여초등학교,오금동
초등학교,공립,서울개롱초등학교,Seoul Gaerong Elementary School,남여공학,,해당없음,,127.1398514,37.4972908,서울특별시 송파구 문정로 211 서울개롱초등학교,서울특별시 송파구 오금동 159 서울개롱초등학교,오금동
초등학교,공립,서울강일초등학교,Seoul Gangil Elementary School,남여공학,,일반계,,127.1772256,37.5654092,서울특별시 강동구 아리수로98길 24 서울강일초등학교,서울특별시 강동구 강일동 685 서울강일초등학교,강일동
초등학교,공립,서울강명초등학교,SEOUL GANGMYEONG  ELEMENTARY SCHOOL,남여공학,,해당없음,,127.173377,37.5545608,서울특별시 강동구 상일로 74-1 서울강명초등학교,서울특별시 강동구 상일동 480 서울강명초등학교,상일동
초등학교,공립,서울강동초등학교,Seoul Gangdong Elementary School,남여공학,,일반계,,127.1301425,37.5462916,서울특별시 강동구 상암로14길 77 서울강동초등학교,서울특별시 강동구 천호동 306 서울강동초등학교,천호동
초등학교,공립,서울강덕초등학교,Seoul Gangdeok Elementary School,남여공학,,일반계,,127.1607664,37.5592893,서울특별시 강동구 동남로82길 94-54 서울강덕초등학교,서울특별시 강동구 고덕동 222 서울강덕초등학교,고덕동
초등학교,공립,서울가주초등학교,Seoul Gaju Elementary School,남여공학,,일반계,,127.1292345,37.4967037,서울특별시 송파구 오금로40길 37 서울가주초등학교,서울특별시 송파구 가락동 140-6 서울가주초등학교,가락동
초등학교,공립,서울가원초등학교,Seoul Gawon Elementary School,남여공학,,일반계,,127.1112916,37.4894103,서울특별시 송파구 중대로4길 8 서울 가원 초등학교,서울특별시 송파구 문정동 150-10 서울 가원 초등학교,문정동
초등학교,공립,서울가락초등학교,Seoul Garak Elementary School,남여공학,,일반계,,127.1076723,37.5001905,서울특별시 송파구 송파대로37길 45 가락초등학교,서울특별시 송파구 가락동 477 가락초등학교,가락동
초등학교,공립,서울가동초등학교,Seoul Gadong Elementary School,남여공학,,일반계,,127.1300538,37.4974777,서울특별시 송파구 중대로20길 47 가동초등학교,서울특별시 송파구 가락동 163 가동초등학교,가락동
중학교,공립,솔샘중학교,Solsaem Middle School,남여공학,,해당없음,,127.0121452,37.6241169,서울특별시 강북구 인수봉로 39 솔샘중.고등학교,서울특별시 강북구 미아동 837-734 솔샘중.고등학교,미아동
중학교,국립,서울대학교사범대학부설중학교,Seoul National University Middle School,남,,일반계,,127.0390397,37.5958242,서울특별시 성북구 월곡로 36 서울대학교사범대학부설중학교,서울특별시 성북구 종암동 7-10 서울대학교사범대학부설중학교,종암동
중학교,공립,숭곡중학교,Soonggok Middle School,남여공학,,해당없음,,127.0315204,37.6083795,서울특별시 성북구 종암로 208 숭곡중학교,서울특별시 성북구 하월곡동 87-1 숭곡중학교,하월곡동
중학교,사립,영훈국제중학교,YoungHoon International Middle School,남여공학,,일반계,,127.0277903,37.6132141,서울특별시 강북구 도봉로13가길 19 영훈학교,서울특별시 강북구 미아동 471-2 영훈학교,미아동
중학교,사립,홍익대학교사범대학부속중학교,HONGIK University Middle School,남,,일반계,,127.0038461,37.5943316,서울특별시 성북구 성북로14가길 23 홍익대학교부속중고등학교,서울특별시 성북구 성북동 151 홍익대학교부속중고등학교,성북동
중학교,사립,한성여자중학교,Hansung Girls’ Middle School,여,,일반계,,127.0118177,37.5819419,서울특별시 성북구 삼선교로16길 118 한성여자중학교,서울특별시 성북구 삼선동2가 391-4 한성여자중학교,삼선동2가
중학교,사립,창문여자중학교,Changmun Girls’ Middle School,여,,일반계,,127.0367894,37.6134014,서울특별시 강북구 월계로 61 창문여자중고등학교,서울특별시 강북구 미아동 8-6 창문여자중고등학교,미아동
중학교,사립,신일중학교,Shinil Middle School,남,,일반계,,127.0277155,37.6283851,서울특별시 강북구 솔매로49길 20 신일중고등학교,서울특별시 강북구 미아동 193-1 신일중고등학교,미아동
중학교,사립,성암여자중학교,Seong-am Girls’ Middle School,여,,일반계,,127.0245779,37.6209133,서울특별시 강북구 도봉로29길 52 학교법인성암학원,서울특별시 강북구 미아동 320-1 학교법인성암학원,미아동
중학교,사립,성신여자중학교,Sungshin Girls’ Middle School,여,,일반계,,127.0232839,37.594118,"서울특별시 성북구 북악산로 918 성신초등학교,성신여자중학교","서울특별시 성북구 돈암동 173-1 성신초등학교,성신여자중학교",돈암동
중학교,사립,서라벌중학교,Sorabol Middle School,남,,일반계,,127.0107032,37.6566848,서울특별시 강북구 삼양로155길 37-9 서라벌중학교,서울특별시 강북구 우이동 103-9 서라벌중학교,우이동
중학교,사립,동구여자중학교,Dong-gu Girls’ Middle School,여,,일반계,,127.0067429,37.5931322,"서울특별시 성북구 성북로8길 71 동구여자중학교,서울동구고등학교","서울특별시 성북구 성북동 168-275 동구여자중학교,서울동구고등학교",성북동
중학교,사립,남대문중학교,Namdaemun Middle School,남,,일반계,,127.0557972,37.6186332,서울특별시 성북구 한천로 660-30 남대문중학교,서울특별시 성북구 장위동 322-1 남대문중학교,장위동
중학교,사립,고명중학교,Komyung Middle School,남,,일반계,,127.019554,37.5976904,"서울특별시 성북구 북악산로 870 매원초,고명중,고명외식고등학교","서울특별시 성북구 돈암동 45-88 매원초,고명중,고명외식고등학교",돈암동
중학교,사립,고려대학교사범대학부속중학교,Korea University Middle School,남여공학,,일반계,,127.0014304,37.6098139,서울특별시 성북구 정릉로 161,서울특별시 성북구 정릉동 660,정릉동
중학교,공립,길음중학교,Gireum Middle School,남여공학,,해당없음,,127.016893,37.6141881,서울특별시 성북구 길음로 144 서울길음중학교,서울특별시 성북구 길음동 635-7 서울길음중학교,길음동
중학교,공립,화계중학교,Hwagye Middle School,남여공학,,일반계,,127.0099511,37.632451,서울특별시 강북구 화계사길 63 화계중학교,서울특별시 강북구 수유동 491-28 화계중학교,수유동
중학교,공립,종암중학교,Jongam Middle School,남여공학,,일반계,,127.0318113,37.5929074,서울특별시 성북구 종암로5길 80-17 종암중학교,서울특별시 성북구 종암동 32-3 종암중학교,종암동
중학교,공립,장위중학교,Jangwi Middle School,남여공학,,일반계,,127.041793,37.611123,서울특별시 성북구 장위로4길 70 장위중학교,서울특별시 성북구 장위동 231-623 장위중학교,장위동
중학교,공립,인수중학교,Insu Middle School,남여공학,,일반계,,127.0097787,37.643761,서울특별시 강북구 인수봉로75길 10 인수중학교,서울특별시 강북구 수유동 551 인수중학교,수유동
중학교,공립,월곡중학교,Wolgok Middle School,남여공학,,일반계,,127.0480385,37.6068151,서울특별시 성북구 장월로 6 월곡중학교,서울특별시 성북구 상월곡동 35-1 월곡중학교,상월곡동
중학교,사립,용문중학교,Yongmoon Middle School,남,,일반계,,127.0251981,37.5879326,서울특별시 성북구 고려대로17가길 46 용문중고등학교,서울특별시 성북구 안암동2가 96-1 용문중고등학교,안암동2가
중학교,공립,수유중학교,Suyu Middle School,남여공학,,일반계,,127.0106789,37.6318038,서울특별시 강북구 인수봉로37길 40 수유중학교,서울특별시 강북구 수유동 491-61 수유중학교,수유동
중학교,공립,수송중학교,Soosong Middle School,남여공학,,일반계,,127.0339867,37.6368345,서울특별시 강북구 한천로122길 21 수송중학교,서울특별시 강북구 번동 456-1 수송중학교,번동
중학교,공립,석관중학교,Seokgwan Middle School,남여공학,,일반계,,127.0665617,37.6080153,서울특별시 성북구 한천로 526 석관중학교,서울특별시 성북구 석관동 88-2 석관중학교,석관동
중학교,공립,삼선중학교,Samseon Middle School,남,,일반계,,127.0076804,37.5911074,서울특별시 성북구 동소문로3길 69 삼선중학교,서울특별시 성북구 동소문동1가 140-1 삼선중학교,동소문동1가
중학교,공립,삼각산중학교,Samgaksan Middle School,남여공학,,일반계,,127.0143341,37.6162179,"서울특별시 강북구 삼양로19길 141 서울삼각산초등학교,서울삼각산중학교","서울특별시 강북구 미아동 1353-10 서울삼각산초등학교,서울삼각산중학교",미아동
중학교,공립,북악중학교,Bugak Middle School,남여공학,,일반계,,127.0020305,37.6067309,서울특별시 성북구 정릉로12길 41 북악중학교,서울특별시 성북구 정릉동 640-3 북악중학교,정릉동
중학교,공립,번동중학교,Beondong Middle School,남여공학,,일반계,,127.0363014,37.6325541,서울특별시 강북구 오현로35길 87 번동중학교,서울특별시 강북구 번동 231 번동중학교,번동
중학교,공립,개운중학교,Gaewoon Middle School,남여공학,,해당없음,,127.0248845,37.5946304,서울특별시 성북구 북악산로 935 개운중학교,서울특별시 성북구 돈암동 83-145 개운중학교,돈암동
중학교,공립,강북중학교,Kangbuk Middle School,남여공학,,일반계,,127.026202,37.6451611,서울특별시 강북구 한천로150길 67 강북중학교,서울특별시 강북구 수유동 694 강북중학교,수유동
초등학교,사립,우촌초등학교,Uchon Elementary School,남여공학,,일반계,,127.0114163,37.5956423,서울특별시 성북구 성북로4길 52-1 우촌초등학교,서울특별시 성북구 돈암동 609 우촌초등학교,돈암동
초등학교,사립,영훈초등학교,Younghoon Elementary School,남여공학,,일반계,,127.0277903,37.6132141,서울특별시 강북구 도봉로13가길 19 영훈학교,서울특별시 강북구 미아동 471-2 영훈학교,미아동
초등학교,사립,성신초등학교,Sungshin Elementary School,남여공학,,일반계,,127.0232839,37.594118,"서울특별시 성북구 북악산로 918 성신초등학교,성신여자중학교","서울특별시 성북구 돈암동 173-1 성신초등학교,성신여자중학교",돈암동
초등학교,사립,매원초등학교,Maewon Elementary School,남여공학,,일반계,,127.019554,37.5976904,"서울특별시 성북구 북악산로 870 매원초,고명중,고명외식고등학교","서울특별시 성북구 돈암동 45-88 매원초,고명중,고명외식고등학교",돈암동
초등학교,사립,대광초등학교,Daegwang Elementary School,남여공학,,일반계,,127.0237566,37.5790082,서울특별시 성북구 안암로 5 대광초등학교,서울특별시 성북구 보문동7가 111 대광초등학교,보문동7가
초등학교,사립,광운초등학교,Kwangwoon Elementary School,남여공학,,일반계,,127.0551517,37.6190534,서울특별시 성북구 한천로 694 광운초등학교,서울특별시 성북구 장위동 322-1 광운초등학교,장위동
초등학교,공립,서울화계초등학교,Seoul Hwagye Elementary School,남여공학,,일반계,,127.029132,37.6241861,서울특별시 강북구 솔매로50가길 25 서울화계초등학교,서울특별시 강북구 미아동 127-2 서울화계초등학교,미아동
초등학교,공립,서울청덕초등학교,Seoul Cheongdeok Elementary School,남여공학,,일반계,,127.0004,37.6120321,서울특별시 성북구 정릉로9라길 11 서울청덕초등학교,서울특별시 성북구 정릉동 847 서울청덕초등학교,정릉동
초등학교,공립,서울정수초등학교,Seoul Jungsu Elementary School,남여공학,,일반계,,127.00783,37.6039729,서울특별시 성북구 정릉로24길 58 서울정수초등학교,서울특별시 성북구 정릉동 431-62 서울정수초등학교,정릉동
초등학교,공립,서울정릉초등학교,Seoul Jeongneung Elementary School,남여공학,,일반계,,127.0053673,37.6198714,서울특별시 성북구 솔샘로25가길 8 서울정릉초등학교,서울특별시 성북구 정릉동 798 서울정릉초등학교,정릉동
초등학교,공립,서울정덕초등학교,Seoul Jeongdeok Elementary School,남여공학,,일반계,,127.0135171,37.5977986,서울특별시 성북구 아리랑로 63 서울정덕초등학교,서울특별시 성북구 동소문동7가 118-1 서울정덕초등학교,동소문동7가
초등학교,공립,서울장위초등학교,Seoul Jangwi Elementary School,남여공학,,일반계,,127.050051,37.612356,서울특별시 성북구 장월로8가길 41 서울장위초등학교,서울특별시 성북구 장위동 68-8 서울장위초등학교,장위동
초등학교,공립,서울장월초등학교,Seoul Jangwol Elementary School,남여공학,,해당없음,,127.0471996,37.6221762,서울특별시 성북구 한천로101길 66 서울장월초등학교,서울특별시 성북구 장위동 316 서울장월초등학교,장위동
초등학교,공립,서울장곡초등학교,Seoul Janggok Elementary School,남여공학,,일반계,,127.0483302,37.6168661,서울특별시 성북구 장월로23길 16 서울장곡초등학교,서울특별시 성북구 장위동 235 서울장곡초등학교,장위동
초등학교,공립,서울일신초등학교,Seoul Ilshin Elementary School,남여공학,,일반계,,127.040277,37.5989323,서울특별시 성북구 월곡로 74 서울일신초등학교,서울특별시 성북구 종암동 1-79 서울일신초등학교,종암동
초등학교,공립,서울인수초등학교,Seoul Insu Elementary School,남여공학,,일반계,,127.0097412,37.6428777,서울특별시 강북구 인수봉로 269 서울인수초등학교,서울특별시 강북구 수유동 551-19 서울인수초등학교,수유동
초등학교,공립,서울유현초등학교,Seoul Yuhyeon Elementary School,남여공학,,일반계,,127.0113558,37.6320009,서울특별시 강북구 인수봉로37길 24 서울유현초등학교,서울특별시 강북구 수유동 466-52 서울유현초등학교,수유동
초등학교,공립,서울월곡초등학교,Seoul Wolgok Elementary School,남여공학,,일반계,,127.0461886,37.6100147,서울특별시 성북구 장월로3길 42 서울월곡초등학교,서울특별시 성북구 장위동 246-194 서울월곡초등학교,장위동
