,Gu,Dong,Name,Date,Price,Area,Floor,Construction Year,Address,Latitude,Longitude,Year,Month,Price_log,Nearest Station,Distance to NS,Price per Area,Living Price Index
78,은평구,응암동,거장메카(116-22),20240213,34200,24.77,7,2021.0,은평구 응암동 0116-0022,37.5986899,126.9202185,2024,202402,10.439980923050696,새절(신사),1.196620488219189,1380.7024626564394,
79,동대문구,이문동,쌍용,20240213,72000,84.89,16,2000.0,동대문구 이문동 0064-0000,37.5997832,127.0685137,2024,202402,11.184421397998191,외대앞,0.2065865875680279,848.1564377429614,
80,관악구,신림동,삼성산주공(주공3단지),20240212,71800,113.31,22,2000.0,관악구 신림동 1714-0000,37.462507,126.9261294,2024,202402,11.181639755036317,서울대벤처타운,1.262647913637777,633.6598711499427,
81,광진구,자양동,자양현대5,20240212,116500,84.97,22,1998.0,광진구 자양동 0642-0000,37.5286006,127.0782817,2024,202402,11.665646551987892,종합운동장,1.5722211919316846,1371.0721431093327,
82,마포구,염리동,마포자이,20240212,169500,84.69,5,2003.0,마포구 염리동 0521-0000,37.5433256,126.9451846,2024,202402,12.04060820580264,이대,0.4189715597702276,2001.4169323414808,
83,구로구,신도림동,신도림 아르디에,20240209,25500,23.26,5,2018.0,구로구 신도림동 0695-0000,37.5073039,126.8875879,2024,202402,10.146433731146518,남구로,0.2687195675570367,1096.3026655202063,
84,도봉구,도봉동,서원,20240208,30000,49.77,1,1996.0,도봉구 도봉동 0641-0000,37.6734363,127.0480832,2024,202402,10.308952660644293,도봉산,1.7388354397381294,602.7727546714888,
85,중랑구,망우동,예성그린캐슬,20240208,47500,58.9,14,2004.0,중랑구 망우동 0577-0000,37.5970392,127.1020356,2024,202402,10.768484990022731,망우,0.980141848725503,806.4516129032259,
86,강남구,대치동,래미안대치팰리스,20240208,310000,91.93,8,2015.0,강남구 대치동 1027-0000,37.4942974,127.0580036,2024,202402,12.644327576461327,대치,0.3008626804371765,3372.1309692157074,
87,동대문구,장안동,한신아파트,20240208,63000,84.9,3,1996.0,동대문구 장안동 0555-0001,37.579567,127.07211,2024,202402,11.05089000537367,사가정,1.3823767768108646,742.0494699646642,
88,강동구,암사동,암사라인,20240208,77700,84.87,11,1996.0,강동구 암사동 0442-0000,37.5552132,127.131295,2024,202402,11.260610536355738,암사,0.6542374634988511,915.5178508306822,
89,중랑구,신내동,신내 데시앙포레,20240208,58200,59.72,1,2013.0,중랑구 신내동 0817-0000,37.6152512,127.1100427,2024,202402,10.97164063371953,봉화산(서울의료원),0.4381772774202297,974.5478901540523,
90,마포구,망원동,망원동동원데쟈뷰,20240208,87000,84.85,9,2008.0,마포구 망원동 0516-0000,37.5603653,126.9002146,2024,202402,11.37366339763672,망원,0.5431843395030354,1025.3388332351208,
91,강남구,압구정동,"현대2차(10,11,20,23,24,25동)",20240208,800000,196.84,13,1976.0,강남구 압구정동 0369-0001,37.5314131,127.0248826,2024,202402,13.592367006650065,압구정,0.9493725896686944,4064.21459053038,
92,노원구,중계동,대림벽산(363),20240208,135000,141.45,7,1993.0,노원구 중계동 0363-0000,37.6472756,127.0779151,2024,202402,11.813030057420567,중계,0.4541798140169302,954.4008483563098,
93,관악구,신림동,관악산휴먼시아2단지,20240208,63000,84.97,2,2008.0,관악구 신림동 1735-0000,37.4591086,126.920039,2024,202402,11.05089000537367,서울대벤처타운,1.8888673543798329,741.4381546428151,
94,성북구,하월곡동,래미안월곡,20240208,71250,59.75,15,2006.0,성북구 하월곡동 0225-0000,37.61044,127.0368734,2024,202402,11.173950098130897,상월곡(한국과학기술연구원),1.0775039106911493,1192.4686192468619,
95,성북구,돈암동,돈암동 풍림아파트 101~105동,20240208,60000,84.68,2,1999.0,성북구 돈암동 0632-0000,37.5958945,127.0233972,2024,202402,11.002099841204238,성신여대입구(돈암),0.5742186617677314,708.5498346717052,
96,강동구,성내동,신이모닝빌,20240208,57500,68.26,1,2004.0,강동구 성내동 0413-0006,37.530184,127.1356932,2024,202402,10.959540226785442,둔촌동,0.2849639723838728,842.3674186932317,
97,노원구,상계동,상계주공6(고층),20240208,63500,58.01,12,1988.0,노원구 상계동 0720-0000,37.6537972,127.0647488,2024,202402,11.058795184880784,마들,0.1904725827853821,1094.6388553697639,
98,은평구,대조동,영화노블레스아파트,20240208,27700,24.39,7,2019.0,은평구 대조동 0015-0122,37.6098007,126.9302435,2024,202402,10.22918769217543,녹번,0.6067866007412208,1135.711357113571,
99,구로구,항동,현대홈타운스위트,20240208,73000,84.99,3,2004.0,구로구 항동 0233-0000,37.4842663,126.8200913,2024,202402,11.198214720130528,온수(성공회대입구),0.8786218557840286,858.924579362278,
100,영등포구,당산동5가,유원제일2차,20240208,160000,145.68,7,1984.0,영등포구 당산동5가 0007-0002,37.532119,126.897303,2024,202402,11.982929094215963,당산,0.5671828703212181,1098.297638660077,
101,영등포구,양평동5가,양평한신,20240208,83000,59.94,16,1996.0,영등포구 양평동5가 0076-0000,37.5401141,126.8921036,2024,202402,11.326595886778737,당산,1.1272371052658492,1384.7180513847181,
102,영등포구,신길동,신길센트럴자이아파트,20240208,135500,84.98,14,2021.0,영등포구 신길동 4964-0000,37.5030677,126.9077516,2024,202402,11.816726919301892,신풍,0.5800663211268569,1594.492821840433,
103,동대문구,제기동,어진재,20240208,16300,15.61,3,2014.0,동대문구 제기동 1213-0000,37.5909693,127.0379118,2024,202402,9.698920386794851,월곡(동덕여대),0.7000800336353905,1044.2024343369635,
104,송파구,가락동,가락(1차)쌍용아파트,20240208,107000,59.92,17,1997.0,송파구 가락동 0140-0000,37.4955425,127.128118,2024,202402,11.580584113444043,가락시장,0.8570779797440079,1785.7142857142856,
105,강서구,화곡동,"우장산아이파크,이편한세상",20240208,97000,59.98,14,2008.0,강서구 화곡동 1159-0000,37.5493543,126.8387658,2024,202402,11.48246625748552,까치산,0.3400941078818489,1617.2057352450818,
106,동작구,사당동,사당롯데캐슬2차,20240208,100000,84.77,5,2004.0,동작구 사당동 1149-0000,37.4901929,126.9714796,2024,202402,11.512925464970229,남성,0.2510604642171447,1179.6626164916834,
107,마포구,신수동,신촌숲아이파크,20240207,182000,84.9,28,2019.0,마포구 신수동 0462-0000,37.5510707,126.9344114,2024,202402,12.111761966058932,서강대,0.1547530269360792,2143.698468786808,
108,노원구,중계동,진로유통조합대림,20240207,66500,84.94,6,1992.0,노원구 중계동 0078-0000,37.648757,127.0820467,2024,202402,11.104957226643943,중계,0.3089378305894759,782.905580409701,
